fips,car_truck_van,public_transit_total,bus,trolley,subway,railroad,ferryboat,taxicab,motorcycle,bicycle,walked,other_means,worked_at_home
421010277005,70.0,136.0,115.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0
421010277006,122.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
421010277002,164.0,37.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,14.0
421010309001,669.0,31.0,9.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,24.0,8.0,26.0
421010309003,597.0,120.0,112.0,0.0,8.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,10.0
421010309002,411.0,73.0,62.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
421010320006,377.0,107.0,69.0,0.0,38.0,0.0,0.0,36.0,0.0,0.0,33.0,0.0,14.0
421010320003,339.0,174.0,33.0,0.0,50.0,91.0,0.0,0.0,0.0,0.0,19.0,0.0,28.0
421010320005,423.0,214.0,119.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
421010320004,370.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010320007,104.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,14.0
421010320001,318.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010320002,205.0,44.0,14.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
421010342001,684.0,64.0,23.0,0.0,13.0,28.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
421010277004,78.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010277001,274.0,146.0,75.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
421010285001,581.0,243.0,209.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
421010293002,261.0,98.0,61.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,26.0
421010293001,121.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
421010302004,334.0,315.0,140.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
421010302001,320.0,105.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0
421010302003,684.0,150.0,47.0,0.0,61.0,42.0,0.0,0.0,0.0,0.0,52.0,0.0,27.0
421010122041,929.0,173.0,126.0,0.0,14.0,33.0,0.0,0.0,0.0,0.0,35.0,28.0,6.0
421010122042,427.0,191.0,181.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,22.0
421010004021,207.0,58.0,15.0,0.0,28.0,15.0,0.0,15.0,0.0,12.0,306.0,0.0,27.0
421010004011,408.0,335.0,74.0,45.0,82.0,126.0,8.0,0.0,0.0,43.0,626.0,19.0,187.0
421010122031,170.0,57.0,34.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0
421010136022,335.0,146.0,133.0,0.0,13.0,0.0,0.0,0.0,0.0,39.0,123.0,14.0,59.0
421010136023,422.0,133.0,127.0,0.0,6.0,0.0,0.0,0.0,0.0,64.0,107.0,28.0,9.0
421010136021,160.0,93.0,76.0,0.0,17.0,0.0,0.0,0.0,9.0,89.0,37.0,0.0,14.0
421010136024,182.0,121.0,121.0,0.0,0.0,0.0,0.0,11.0,0.0,25.0,96.0,0.0,8.0
421010345012,627.0,111.0,65.0,0.0,33.0,13.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0
421010345011,531.0,97.0,73.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,36.0,23.0,0.0
421010345023,697.0,186.0,158.0,0.0,0.0,28.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0
421010345021,394.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010345022,978.0,129.0,64.0,0.0,16.0,49.0,0.0,0.0,0.0,0.0,50.0,21.0,42.0
421010011022,271.0,312.0,131.0,0.0,113.0,68.0,0.0,13.0,0.0,45.0,321.0,0.0,64.0
421010011021,196.0,170.0,100.0,0.0,39.0,31.0,0.0,8.0,0.0,44.0,186.0,0.0,54.0
421010009021,88.0,108.0,27.0,0.0,26.0,55.0,0.0,0.0,0.0,0.0,287.0,0.0,24.0
421010009022,240.0,104.0,22.0,0.0,33.0,49.0,0.0,25.0,0.0,6.0,295.0,0.0,84.0
421010009012,42.0,152.0,50.0,0.0,59.0,43.0,0.0,0.0,0.0,0.0,274.0,13.0,35.0
421010009011,269.0,89.0,31.0,0.0,46.0,12.0,0.0,0.0,0.0,80.0,354.0,0.0,0.0
421010172011,145.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,9.0
421010172012,231.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0
421010172013,174.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,20.0
421010172023,68.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
421010348013,745.0,73.0,54.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
421019803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010311011,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,0.0
421010201022,75.0,52.0,40.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010311013,333.0,63.0,55.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,72.0,55.0,30.0
421010311014,484.0,105.0,80.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0
421010311012,163.0,114.0,77.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010311022,218.0,131.0,84.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
421010311021,194.0,108.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010311024,524.0,318.0,257.0,0.0,47.0,14.0,0.0,0.0,0.0,0.0,19.0,9.0,11.0
421010311023,340.0,79.0,38.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
421010195021,202.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010195022,228.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,23.0
421010172022,165.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,38.0
421010172024,123.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
421010172021,208.0,62.0,62.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,45.0
421010274013,109.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,8.0
421010274012,508.0,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
421010274011,383.0,91.0,79.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,4.0
421010201011,197.0,164.0,132.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,7.0
421010201012,69.0,152.0,78.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010201013,156.0,133.0,92.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
421010201023,163.0,62.0,42.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
421010201024,64.0,78.0,35.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
421010201021,84.0,274.0,199.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,40.0
421010086023,78.0,137.0,96.0,0.0,41.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,14.0
421010375002,551.0,57.0,48.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,68.0
421010375001,529.0,132.0,31.0,0.0,22.0,79.0,0.0,0.0,0.0,8.0,93.0,16.0,48.0
421019808001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010180021,572.0,168.0,151.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0
421010180022,541.0,12.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,18.0,23.0,0.0,31.0
421010180024,267.0,38.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
421010180023,570.0,93.0,79.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0
421010088012,39.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,88.0,0.0,33.0
421010088011,14.0,26.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,357.0,4.0,65.0
421010098012,476.0,213.0,203.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
421010122011,159.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010122012,781.0,212.0,171.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,10.0
421010098011,289.0,134.0,128.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
421010071011,122.0,185.0,167.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
421010071012,172.0,86.0,55.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,7.0
421010071013,86.0,60.0,52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010028012,400.0,207.0,182.0,0.0,20.0,5.0,0.0,0.0,0.0,25.0,28.0,0.0,0.0
421010361003,890.0,95.0,16.0,0.0,56.0,23.0,0.0,15.0,0.0,0.0,0.0,0.0,16.0
421010362014,654.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
421010369003,245.0,283.0,65.0,0.0,34.0,184.0,0.0,0.0,0.0,47.0,808.0,6.0,82.0
421010369001,10.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
421010369002,90.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,81.0
421010373003,472.0,134.0,51.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
421010373001,586.0,230.0,84.0,0.0,146.0,0.0,0.0,0.0,0.0,44.0,53.0,0.0,19.0
421010373002,934.0,456.0,298.0,0.0,100.0,58.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0
421010372002,596.0,92.0,62.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,53.0
421010372001,353.0,183.0,89.0,0.0,94.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,8.0
421010372004,198.0,346.0,233.0,79.0,34.0,0.0,0.0,0.0,0.0,13.0,28.0,16.0,0.0
421010315012,288.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
421010315011,343.0,60.0,45.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010305011,336.0,370.0,332.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0
421010305013,687.0,193.0,171.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,46.0
421010305012,621.0,133.0,90.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,43.0
421010305023,463.0,60.0,51.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
421010305021,338.0,43.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
421010305022,427.0,187.0,123.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,34.0,27.0,0.0
421010195023,74.0,52.0,22.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010195011,174.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,0.0
421010195013,118.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010305024,645.0,234.0,148.0,0.0,26.0,60.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0
421010305025,267.0,7.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0
421010098023,624.0,329.0,265.0,0.0,28.0,36.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
421010098022,793.0,349.0,239.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
421010098021,448.0,276.0,236.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,34.0
421010180013,358.0,85.0,62.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0
421010195012,304.0,222.0,184.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,63.0
421010289012,458.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,56.0,0.0,0.0
421010289011,437.0,146.0,140.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,0.0
421010289013,243.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
421010289021,226.0,188.0,168.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010289023,567.0,79.0,62.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010289022,227.0,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
421010289024,386.0,112.0,91.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0
421010289025,228.0,66.0,34.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010331014,393.0,30.0,7.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,33.0,0.0,0.0
421010331013,366.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15.0
421010331012,299.0,60.0,53.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010331011,516.0,33.0,21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
421010010023,170.0,191.0,118.0,0.0,66.0,7.0,0.0,0.0,0.0,0.0,123.0,0.0,36.0
421010010021,493.0,76.0,40.0,0.0,30.0,6.0,0.0,26.0,0.0,58.0,144.0,0.0,84.0
421010010022,233.0,58.0,33.0,0.0,12.0,13.0,0.0,0.0,0.0,17.0,134.0,0.0,32.0
421010010012,233.0,165.0,76.0,0.0,54.0,35.0,0.0,0.0,0.0,22.0,243.0,10.0,106.0
421010010011,243.0,131.0,86.0,0.0,32.0,13.0,0.0,3.0,0.0,8.0,234.0,0.0,24.0
421010208002,251.0,35.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,12.0,22.0,0.0,6.0
421010004022,477.0,253.0,0.0,22.0,76.0,155.0,0.0,0.0,0.0,0.0,434.0,14.0,56.0
421010180012,312.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,0.0,34.0
421010383003,109.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
421010383002,182.0,49.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
421010372003,84.0,107.0,46.0,0.0,61.0,0.0,0.0,0.0,0.0,48.0,63.0,0.0,0.0
421010383001,152.0,61.0,48.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
421010390006,309.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,14.0,18.0
421010180011,368.0,24.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,28.0,48.0,0.0,8.0
421010177025,111.0,207.0,101.0,0.0,29.0,77.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
421010177024,153.0,126.0,106.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0
421010177021,59.0,64.0,36.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010268003,305.0,120.0,77.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
421010319001,360.0,133.0,53.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
421010319004,130.0,20.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,41.0
421010319005,615.0,110.0,81.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0
421010319003,171.0,147.0,63.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0
421010319002,554.0,120.0,98.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
421010330007,157.0,45.0,29.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
421010330003,290.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010330001,193.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
421010330004,575.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010330005,348.0,250.0,127.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,62.0,23.0,62.0
421010330006,81.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
421010330002,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
421010161001,564.0,399.0,128.0,21.0,206.0,44.0,0.0,0.0,0.0,175.0,65.0,37.0,146.0
421010161002,440.0,160.0,59.0,0.0,86.0,15.0,0.0,0.0,15.0,45.0,29.0,0.0,0.0
421010161003,173.0,72.0,55.0,0.0,17.0,0.0,0.0,0.0,0.0,58.0,30.0,0.0,14.0
421010161004,199.0,86.0,46.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,53.0,0.0,12.0
421010169012,130.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010169011,181.0,197.0,156.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
421010169013,148.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0
421010174001,78.0,33.0,26.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,20.0
421010174002,192.0,108.0,73.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,12.0
421010158002,307.0,233.0,117.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0
421010158004,186.0,95.0,11.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,12.0
421010158006,306.0,77.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0
421010158005,303.0,190.0,55.0,0.0,135.0,0.0,0.0,0.0,0.0,46.0,102.0,0.0,121.0
421010158003,408.0,125.0,39.0,0.0,86.0,0.0,0.0,0.0,0.0,72.0,15.0,0.0,85.0
421010158001,404.0,235.0,77.0,0.0,142.0,16.0,0.0,0.0,0.0,16.0,30.0,0.0,46.0
421010164004,162.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,37.0
421010164001,195.0,140.0,95.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
421010164002,41.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
421010164003,121.0,79.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,30.0
421010169022,63.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010169021,207.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010169024,130.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010169023,223.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010171003,371.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,18.0
421010171004,84.0,91.0,60.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
421010171001,95.0,214.0,192.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,0.0
421010171002,204.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,21.0
421010259004,105.0,124.0,89.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
421010259001,114.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
421010259002,211.0,66.0,52.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010259006,171.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010259003,292.0,104.0,98.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010259005,424.0,157.0,54.0,42.0,37.0,24.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0
421010290004,487.0,298.0,234.0,0.0,35.0,29.0,0.0,0.0,0.0,0.0,66.0,34.0,48.0
421010290001,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0
421010290003,952.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010007002,334.0,328.0,112.0,0.0,72.0,144.0,0.0,0.0,0.0,49.0,372.0,0.0,12.0
421010025001,273.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,73.0,9.0,59.0
421010033005,279.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
421010007003,84.0,75.0,31.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,336.0,0.0,16.0
421010007001,144.0,169.0,136.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,112.0,19.0,31.0
421010284001,289.0,71.0,52.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,11.0
421010286002,83.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010286003,87.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010286004,185.0,367.0,328.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010286005,205.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010286006,159.0,65.0,35.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010286001,437.0,158.0,146.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0
421010001001,612.0,499.0,101.0,0.0,382.0,16.0,0.0,0.0,0.0,0.0,255.0,0.0,95.0
421010001002,771.0,496.0,226.0,0.0,244.0,26.0,0.0,0.0,0.0,0.0,259.0,20.0,76.0
421010013005,616.0,293.0,250.0,0.0,11.0,32.0,0.0,0.0,47.0,148.0,334.0,0.0,51.0
421010013004,157.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,55.0,172.0,14.0,13.0
421010013001,224.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,183.0,0.0,0.0
421010013002,110.0,83.0,72.0,0.0,11.0,0.0,0.0,0.0,0.0,217.0,255.0,0.0,70.0
421010013003,159.0,158.0,136.0,0.0,22.0,0.0,0.0,0.0,0.0,53.0,80.0,0.0,0.0
421010042013,227.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0
421010042014,697.0,257.0,227.0,0.0,30.0,0.0,0.0,0.0,0.0,47.0,44.0,0.0,11.0
421010042011,50.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
421010056001,172.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010067003,133.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,5.0
421010067002,133.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
421010067001,174.0,63.0,47.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
421010067004,57.0,269.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010067007,191.0,228.0,186.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
421010067005,303.0,242.0,222.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0
421010067006,152.0,110.0,97.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010003002,473.0,223.0,84.0,30.0,83.0,26.0,0.0,0.0,0.0,30.0,613.0,0.0,154.0
421010003001,95.0,83.0,37.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,463.0,13.0,41.0
421010005001,154.0,238.0,86.0,0.0,90.0,62.0,0.0,4.0,0.0,16.0,473.0,0.0,40.0
421010024001,128.0,26.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,60.0,238.0,0.0,33.0
421010024004,151.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,51.0,0.0,26.0
421010024003,324.0,114.0,83.0,0.0,20.0,11.0,0.0,0.0,0.0,314.0,159.0,0.0,34.0
421010024005,141.0,291.0,235.0,0.0,40.0,16.0,0.0,0.0,0.0,36.0,88.0,0.0,29.0
421010024002,331.0,330.0,153.0,0.0,119.0,58.0,0.0,0.0,0.0,88.0,166.0,0.0,20.0
421010100004,506.0,227.0,215.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010100001,180.0,106.0,92.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010100002,184.0,186.0,150.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
421010100003,307.0,102.0,89.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
421010101002,171.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010101001,344.0,517.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
421010101006,161.0,272.0,258.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
421010101003,124.0,404.0,223.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010101004,265.0,212.0,207.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010101005,18.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
